Subject,Type,x.5.1,y.5.1,x.5.4,y.5.4,x.5.5,y.5.5,x.5.3,y.5.3,x.5.2,y.5.2
79,Fall,0.113727316,0.045136619,0.026190312,0.044298026,0.026863599,0.045604607,79.56374581,12.19514822,0.133333333,0.216666667
79,Fall,0.132108576,0.085417032,0.026010055,0.027598122,0.027244984,0.027531513,107.8105205,44.87176483,0.133333333,0.133333333
81,Fall,0.130284098,0.084412251,0.02014899,0.028745259,0.01967936,0.029548445,106.2200675,42.84782747,0.1,0.133333333
81,Fall,0.090357982,0.068778962,0.030113632,0.028775952,0.031302358,0.02853117,49.54857524,28.5223188,0.15,0.15
81,Fall,0.160592867,0.048521369,0.019864328,0.041411198,0.019784018,0.042042264,151.4295293,14.31677906,0.1,0.2
82,Fall,0.101984803,0.260937236,0,0,0,0,63.62663253,421.3176755,0.15,0.116666667
82,Fall,0.085206704,0.095034628,0.032937723,0.028665764,0.031987559,0.028987919,43.60332621,55.40197972,0.166666667,0.133333333
82,Fall,0.134076685,0.087964956,0.027110336,0.032500291,0.026722737,0.03267612,109.2002121,46.95557292,0.133333333,0.166666667
85,Fall,0.112574802,0.058701366,0.027039581,0.035849387,0.026396755,0.036379098,76.57799201,21.0020359,0.133333333,0.166666667
85,Fall,0.094657505,0.040533438,0.034990116,0.029649796,0.035219792,0.026625161,54.30296455,9.943599812,0.183333333,0.15
85,Fall,0.085538252,0.06782054,0.020608727,0.025698079,0.020287999,0.023327786,44.11015473,28.20780939,0.116666667,0.133333333
86,Fall,0.099749923,0.073515872,0.042822634,0.025250134,0.040345872,0.022630159,60.13094383,32.74880896,0.2,0.133333333
86,Fall,0.104880527,0.032342342,0.022538541,0.032048231,0.022190788,0.03222612,68.46247309,6.340417902,0.1,0.15
86,Fall,0.160461356,0.035369189,0.021623064,0.037662815,0.01985452,0.03760734,156.8338525,7.62432091,0.116666667,0.183333333
92,Fall,0.250937073,0.133938415,0.024138002,0.028437966,0.024483242,0.029096226,385.0688375,106.968543,0.116666667,0.133333333
92,Fall,0.203134405,0.089169164,0.03159054,0.040323774,0.032375941,0.03884944,251.2676568,48.25165281,0.15,0.183333333
